self,pid,command,shared_obj,symbol
1939579298.0,3929995,python,python,PySlice_AdjustIndices
1885532787.0,3930025,python,python,PySlice_AdjustIndices
1816071012.0,3930048,python,python,PySlice_AdjustIndices
1812980357.0,3930036,python,python,PySlice_AdjustIndices
1806603825.0,3930059,python,python,PySlice_AdjustIndices
1802244857.0,3930013,python,python,PySlice_AdjustIndices
1772670408.0,3930002,python,python,PySlice_AdjustIndices
1029022514.0,3929995,python,python,list_ass_slice_lock_held
913004023.0,3930025,python,python,list_ass_slice_lock_held
907768740.0,3930002,python,python,list_ass_slice_lock_held
903273042.0,3930048,python,python,list_ass_slice_lock_held
902843837.0,3930036,python,python,list_ass_slice_lock_held
887952492.0,3930013,python,python,list_ass_slice_lock_held
886390545.0,3930059,python,python,list_ass_slice_lock_held
803105917.0,3929995,python,python,_Py_Dealloc
785012512.0,3930013,python,python,_Py_Dealloc
771559019.0,3930059,python,python,list_slice_wrap
770268933.0,3930025,python,python,_Py_Dealloc
752488946.0,3929995,python,python,list_slice_wrap
746806789.0,3930059,python,python,_Py_Dealloc
727446179.0,3930036,python,python,_Py_Dealloc
709889586.0,3930002,python,python,_Py_Dealloc
706876404.0,3930048,python,python,_Py_Dealloc
706757058.0,3930025,python,python,list_slice_wrap
698023940.0,3930036,python,python,list_slice_wrap
694856956.0,3930048,python,python,list_slice_wrap
689656872.0,3930013,python,python,list_slice_wrap
689463617.0,3930059,python,python,_PyEval_SliceIndex
688090621.0,3930048,python,python,_PyEval_SliceIndex
682555303.0,3929995,python,python,_PyEval_SliceIndex
665060017.0,3930002,python,python,list_slice_wrap
660205115.0,3930002,python,python,PyNumber_AsSsize_t
655077317.0,3930013,python,python,_PyEval_SliceIndex
649298335.0,3930036,python,python,PyObject_GC_UnTrack
646355152.0,3930025,python,python,_PyEval_SliceIndex
635404319.0,3930013,python,python,_PyObject_Malloc
634399020.0,3930036,python,python,_PyEval_SliceIndex
629217456.0,3929995,python,python,PyNumber_AsSsize_t
625626551.0,3929995,python,python,PyObject_GC_UnTrack
615550343.0,3930002,python,python,_PyEval_SliceIndex
610697695.0,3930036,python,python,_PyObject_Malloc
603829893.0,3930025,python,python,_PyObject_Malloc
594094486.0,3929995,python,python,_PyObject_Malloc
589887002.0,3930002,python,python,_PyObject_Malloc
585843795.0,3930048,python,python,_PyObject_Malloc
573941268.0,3930048,python,python,PyObject_GC_UnTrack
563840919.0,3930013,python,python,_PyObject_Free
563128287.0,3930025,python,python,PyObject_GC_UnTrack
561366249.0,3930048,python,python,_PyObject_Free
556226293.0,3930048,python,python,PyNumber_AsSsize_t
550409849.0,3930002,python,python,PyObject_GC_UnTrack
550185888.0,3930036,python,python,_PyObject_Free
547867354.0,3929995,python,python,_PyObject_Free
547557823.0,3930059,python,python,PyNumber_AsSsize_t
544981240.0,3930013,python,python,PyObject_GC_UnTrack
544955432.0,3930059,python,python,_PyObject_Free
540093568.0,3930013,python,python,PyNumber_AsSsize_t
533273724.0,3930025,python,python,_PyObject_Free
526360383.0,3930036,python,python,PyNumber_AsSsize_t
525474556.0,3930002,python,python,_PyObject_Free
523265481.0,3930059,python,python,PyObject_GC_UnTrack
505593747.0,3930025,python,python,PyNumber_AsSsize_t
502529805.0,3930036,python,python,PySlice_New
483083446.0,3929995,python,python,PySlice_New
478337557.0,3929995,python,python,list_dealloc
474953984.0,3930002,python,python,PySlice_New
464919266.0,3930048,python,python,PySlice_New
460659596.0,3930025,python,python,PySlice_New
459045855.0,3930002,python,python,list_dealloc
456601786.0,3930059,python,python,PySlice_Unpack
449446135.0,3929995,python,python,PySlice_Unpack
439929359.0,3930059,python,python,list_dealloc
438009885.0,3930059,python,python,PySlice_New
436731923.0,3929995,python,python,list_ass_subscript
427005239.0,3930059,python,python,_PyObject_Malloc
426365438.0,3930013,python,python,PySlice_Unpack
425218060.0,3929995,python,python,_PyBuildSlice_ConsumeRefs
421501044.0,3930048,python,python,PySlice_Unpack
419433920.0,3930025,python,python,list_dealloc
412191396.0,3930013,python,python,PySlice_New
410466149.0,3930002,python,python,PySlice_Unpack
408473620.0,3930002,python,python,_PyCompactLong_Add
408342579.0,3930013,python,python,_PyBuildSlice_ConsumeRefs
406353048.0,3930036,python,python,PySlice_Unpack
398583603.0,3930025,python,python,PySlice_Unpack
397527064.0,3930036,python,python,list_ass_subscript
397205853.0,3929995,python,python,_PyCompactLong_Add
394319599.0,3930048,python,python,_PyBuildSlice_ConsumeRefs
393637720.0,3930036,python,python,_PyBuildSlice_ConsumeRefs
392614151.0,3930025,python,python,list_ass_subscript
390626555.0,3930002,python,python,PyList_New.constprop.0
390329206.0,3930002,python,python,list_ass_subscript
388682867.0,3930048,python,python,list_dealloc
388496868.0,3930013,python,python,list_dealloc
386644480.0,3930013,python,python,list_ass_subscript
385151937.0,3930059,python,python,list_ass_subscript
381683839.0,3930025,python,python,_PyBuildSlice_ConsumeRefs
375700741.0,3930048,python,python,list_ass_subscript
372348968.0,3930059,python,python,_PyBuildSlice_ConsumeRefs
363426734.0,3930002,python,python,_Py_BuiltinCallFast_StackRefSteal
359571123.0,3929995,python,python,_Py_BuiltinCallFast_StackRefSteal
351931146.0,3930036,python,python,list_dealloc
348823583.0,3930013,python,python,_PyCompactLong_Add
342964715.0,3930036,python,python,_PyCompactLong_Add
338031484.0,3930025,python,python,_PyCompactLong_Add
333946369.0,3929995,python,python,PyLong_AsSsize_t
331187117.0,3930025,python,python,PyLong_AsSsize_t
330404837.0,3930048,python,python,_Py_BuiltinCallFast_StackRefSteal
328711456.0,3929995,python,python,PyList_New.constprop.0
327133761.0,3930048,python,python,_PyCompactLong_Add
324183271.0,3930025,python,python,_Py_BuiltinCallFast_StackRefSteal
316976079.0,3930059,python,python,_PyCompactLong_Add
311756315.0,3930013,python,python,_Py_BuiltinCallFast_StackRefSteal
311158411.0,3930002,python,python,_PyBuildSlice_ConsumeRefs
297123853.0,3930048,python,python,PyLong_AsSsize_t
296235308.0,3930002,python,python,PyLong_AsSsize_t
296140242.0,3929995,python,python,slice_dealloc
295128247.0,3930036,python,python,PyLong_AsSsize_t
293068555.0,3930059,python,python,_Py_BuiltinCallFast_StackRefSteal
291467692.0,3930036,python,python,PyList_New.constprop.0
288065793.0,3930013,python,python,PyLong_AsSsize_t
286038515.0,3930059,python,python,PyLong_AsSsize_t
279632485.0,3930025,python,python,slice_dealloc
274063507.0,3930036,python,python,_Py_BuiltinCallFast_StackRefSteal
267731973.0,3930002,python,python,slice_dealloc
