self,pid,command,shared_obj,symbol
193557768.0,558726,python,python,_PyCallMethodDescriptorFast_StackRefSteal
187860494.0,558726,python,python,PyObject_IsTrue
185845641.0,558715,python,python,_PyFrame_ClearExceptCode
183637924.0,558693,python,python,_PyEval_EvalFrameDefault
181895997.0,558704,python,python,_PyFrame_ClearExceptCode
176558678.0,558693,python,python,_PyObject_Malloc
176409051.0,558749,python,python,_PyEval_EvalFrameDefault
173931296.0,558693,python,python,_PyCallMethodDescriptorFast_StackRefSteal
173672721.0,558738,python,python,_PyEval_EvalFrameDefault
169776561.0,558738,python,python,_PyFrame_ClearExceptCode
169458069.0,558704,python,python,_PyEval_EvalFrameDefault
168501626.0,558715,python,python,_PyEval_EvalFrameDefault
168127618.0,558715,python,python,_Py_convert_optional_to_ssize_t
166152939.0,558704,python,python,_PyCallMethodDescriptorFast_StackRefSteal
163072580.0,558738,python,python,_PyCallMethodDescriptorFast_StackRefSteal
162725924.0,558749,python,python,_Py_dict_lookup
161669494.0,558738,python,python,_PyObject_Malloc
156989340.0,558749,python,python,PyObject_IsTrue
155376802.0,558704,python,python,_PyObject_Malloc
155166040.0,558726,python,python,_PyObject_Malloc
154901673.0,558693,python,python,_Py_dict_lookup
152987439.0,558749,python,python,_PyCallMethodDescriptorFast_StackRefSteal
149987242.0,558726,python,python,_PyEval_EvalFrameDefault
145535759.0,558715,python,python,_PyCallMethodDescriptorFast_StackRefSteal
144453919.0,558715,python,python,PyObject_IsTrue
143325720.0,558693,python,python,_Py_convert_optional_to_ssize_t
143021748.0,558749,python,python,_PyFrame_ClearExceptCode
142409189.0,558715,python,python,_PyObject_Malloc
139221145.0,558704,python,python,PyObject_IsTrue
138199933.0,558738,python,python,PyObject_IsTrue
134499621.0,558738,python,python,PyNumber_AsSsize_t
134477883.0,558726,python,python,_PyFrame_ClearExceptCode
134303652.0,558693,python,python,PyNumber_AsSsize_t
133502577.0,558704,python,python,PyNumber_AsSsize_t
132780203.0,558738,python,python,_Py_dict_lookup
130099531.0,558693,python,python,PyDict_GetItemRef
130066054.0,558693,python,python,PyObject_IsTrue
129114174.0,558704,python,python,_Py_dict_lookup
128252174.0,558749,python,python,_PyObject_Malloc
126881528.0,558749,python,python,PyDict_GetItemRef
125514599.0,558726,python,python,_Py_convert_optional_to_ssize_t
125419670.0,558693,python,python,_PyFrame_ClearExceptCode
123065141.0,558726,python,python,PyDict_GetItemRef
121648516.0,558726,python,python,_Py_dict_lookup
121620172.0,558704,python,python,PyDict_GetItemRef
120098818.0,558715,python,python,_Py_dict_lookup
117638881.0,558749,python,python,PyNumber_AsSsize_t
114666115.0,558715,python,python,PyDict_GetItemRef
113796996.0,558715,python,python,PyNumber_AsSsize_t
113362597.0,558749,python,python,_Py_convert_optional_to_ssize_t
112805635.0,558726,python,python,PyNumber_AsSsize_t
108816830.0,558726,python,python,_PyObject_Free
88112794.0,558704,python,python,_Py_convert_optional_to_ssize_t
88003003.0,558693,python,python,_io_BytesIO_read
86921584.0,558749,python,python,PyLong_AsSsize_t
85822613.0,558749,python,python,_PyObject_Free
85007196.0,558715,python,python,_io_BytesIO_read
84907444.0,558704,python,python,_PyObject_Free
80121108.0,558738,python,python,_io_BytesIO_read
79082080.0,558749,python,python,_io_BytesIO_read
79079434.0,558738,python,python,PyBytes_FromStringAndSize
78137611.0,558726,python,python,_io_BytesIO_read
77131257.0,558726,python,python,_PyEval_FrameClearAndPop
77102811.0,558738,python,python,PyDict_GetItemRef
76910059.0,558715,python,python,bytes_subscript
75192504.0,558738,python,python,_PyEval_FrameClearAndPop
75052397.0,558738,python,python,_Py_convert_optional_to_ssize_t
74128703.0,558704,python,python,_io_BytesIO_read
73957056.0,558738,python,python,_PyObject_Free
73873937.0,558715,python,python,_PyObject_Free
70824029.0,558738,python,python,bytes_subscript
70171321.0,558715,python,python,_PyEval_FrameClearAndPop
70125410.0,558749,python,python,PyUnicode_Decode
70063563.0,558693,python,python,_PyEval_FrameClearAndPop
69940832.0,558749,python,python,_PyEval_FrameClearAndPop
69213405.0,558715,python,python,insertdict
66337407.0,558726,python,python,PyBytes_FromStringAndSize
65962560.0,558704,python,python,bytes_subscript
65342632.0,558704,python,python,PyBytes_FromStringAndSize
65276112.0,558715,python,python,PyUnicode_Decode
65237779.0,558704,python,python,_PyEval_FrameClearAndPop
64306874.0,558726,python,python,PyUnicode_Decode
63287355.0,558693,python,python,PyBytes_FromStringAndSize
63233769.0,558704,python,python,insertdict
63078847.0,558693,python,python,_PyObject_Free
61196455.0,558749,python,python,bytes_subscript
61113564.0,558726,python,python,PyLong_AsSsize_t
59408901.0,558704,python,python,PyUnicode_Decode
59390093.0,558715,python,python,PyObject_Size
58342920.0,558693,python,python,PyUnicode_Decode
57330845.0,558726,python,python,PyObject_GetItem
57265798.0,558715,python,python,PyObject_GetItem
56370302.0,558715,python,python,PyLong_AsSsize_t
56369684.0,558715,python,python,PyBytes_FromStringAndSize
56290821.0,558693,python,python,insertdict
54446615.0,558726,python,python,insertdict
54437270.0,558726,python,python,unicode_vectorcall
54346854.0,558738,python,python,PyUnicode_Decode
53308773.0,558749,python,python,insertdict
52416905.0,558726,python,[JIT],0x000077698818530e
52409927.0,558715,python,[JIT],0x00007eb53689130e
51492963.0,558726,python,python,bytes_subscript
51436222.0,558693,python,python,PyObject_IsInstance
51411386.0,558738,python,python,PyLong_AsSsize_t
51373449.0,558738,python,python,find_first_nonascii
51216134.0,558749,python,python,PyBytes_FromStringAndSize
50643688.0,558738,python,python,_PyEval_EvalFrameDefault
50409237.0,558726,python,python,find_first_nonascii
50385428.0,558693,python,python,PyLong_AsSsize_t
49414259.0,558693,python,python,unicode_vectorcall
49304389.0,558704,python,python,PyLong_AsSsize_t
48472892.0,558704,python,python,PyObject_Size
48405900.0,558704,python,python,PyObject_GetItem
47898558.0,558749,python,python,_PyEval_EvalFrameDefault
47501535.0,558693,python,python,bytes_subscript
47427180.0,558738,python,python,insertdict
46445866.0,558704,python,python,_Py_Dealloc
46273350.0,558704,python,python,_PyEval_EvalFrameDefault
45005458.0,558693,python,python,_PyEval_EvalFrameDefault
44509206.0,558704,python,python,PyObject_IsInstance
44336874.0,558749,python,python,PyObject_GetItem
43522971.0,558738,python,python,_Py_Dealloc
43520797.0,558715,python,python,find_first_nonascii
43001601.0,558715,python,python,_PyEval_EvalFrameDefault
42518288.0,558693,python,python,find_first_nonascii
42505705.0,558726,python,python,_PyEval_EvalFrameDefault
42497927.0,558715,python,python,PyObject_IsInstance
42497779.0,558726,python,python,PyObject_Size
41555422.0,558715,python,python,PyLong_FromSsize_t
41516554.0,558749,python,python,unicode_vectorcall
41506770.0,558726,python,python,_Py_Dealloc
41485456.0,558726,python,python,PyLong_FromSsize_t
41483927.0,558693,python,python,PyObject_GetItem
39524626.0,558738,python,python,PyObject_Size
38627770.0,558738,python,[JIT],0x0000719e17c5730e
38502604.0,558738,python,python,PyObject_GetItem
38358698.0,558749,python,python,_Py_Dealloc
37543286.0,558749,python,python,find_first_nonascii
36631298.0,558704,python,python,find_first_nonascii
36584440.0,558738,python,python,PyObject_IsInstance
36579792.0,558749,python,python,_PyThreadState_PopFrame
36567789.0,558704,python,python,unicode_vectorcall
35622401.0,558693,python,python,_Py_Dealloc
35564882.0,558704,python,python,PyLong_FromSsize_t
35560007.0,558715,python,python,_PyThreadState_PopFrame
35543110.0,558693,python,python,_PyThreadState_PopFrame
35433340.0,558749,python,[JIT],0x000071668825e4be
34668053.0,558738,python,python,PyLong_FromSsize_t
34595091.0,558693,python,python,list_append
34568884.0,558738,python,python,unicode_vectorcall
34547587.0,558715,python,python,_Py_Dealloc
33657457.0,558726,python,python,PyUnicode_AsUTF8AndSize
33649220.0,558738,python,python,_PyThreadState_PopFrame
33620740.0,558726,python,python,PyObject_IsInstance
33620391.0,558726,python,libc.so.6,__memmove_avx_unaligned_erms
33607059.0,558749,python,python,list_append
33602314.0,558715,python,[JIT],0x00007eb536890162
33319355.0,558693,python,[JIT],0x00007f1efda1230e
32701421.0,558693,python,libc.so.6,__memmove_avx_unaligned_erms
32697508.0,558693,python,python,PyObject_Size
32695440.0,558749,python,python,PyLong_FromSsize_t
32668693.0,558726,python,[JIT],0x00007769881854be
32656820.0,558704,python,[JIT],0x000074824b9e84be
32574043.0,558749,python,libc.so.6,__memmove_avx_unaligned_erms
32479059.0,558704,python,python,_Py_CallBuiltinClass_StackRefSteal
32462963.0,558704,python,libc.so.6,__strlen_avx2
31709337.0,558704,python,python,unicode_decode_utf8.part.0
31694140.0,558726,python,python,list_append
31669655.0,558704,python,[JIT],0x000074824b9e7162
31659790.0,558738,python,python,_Py_CallBuiltinClass_StackRefSteal
31632014.0,558704,python,python,_PyThreadState_PopFrame
31629450.0,558715,python,python,unicode_vectorcall
31601574.0,558738,python,libc.so.6,__memmove_avx_unaligned_erms
30675391.0,558704,python,python,siphash13
30621258.0,558749,python,python,PyObject_IsInstance
30603224.0,558749,python,python,_Py_CallBuiltinClass_StackRefSteal
29679009.0,558715,python,[JIT],0x00007eb5368904e2
29673414.0,558693,python,[JIT],0x00007f1efda119ce
29623549.0,558704,python,python,_PyCallMethodDescriptorFast_StackRefSteal
29546532.0,558693,python,python,PyObject_Hash
28741593.0,558704,python,libc.so.6,__memmove_avx_unaligned_erms
28713754.0,558738,python,python,unicode_decode_utf8.part.0
28707640.0,558715,python,[JIT],0x00007eb5368914be
28693130.0,558738,python,[JIT],0x0000719e17c574be
28670225.0,558693,python,[JIT],0x00007f1efda12138
28658271.0,558693,python,python,_Py_CallBuiltinClass_StackRefSteal
28598347.0,558749,python,libc.so.6,__strlen_avx2
28544204.0,558749,python,python,unicodekeys_lookup_unicode
27959499.0,558726,python,python,unicodekeys_lookup_unicode
27677511.0,558749,python,[JIT],0x000071668825d403
27675906.0,558715,python,libc.so.6,__memmove_avx_unaligned_erms
27620087.0,558715,python,python,list_append
27601366.0,558715,python,python,_Py_CallBuiltinClass_StackRefSteal
26734257.0,558738,python,[JIT],0x0000719e17c56162
26719457.0,558704,python,python,list_subscript
26689872.0,558715,python,python,unicode_decode_utf8.part.0
26677984.0,558693,python,[JIT],0x00007f1efda12143
26625973.0,558749,python,python,unicode_decode_utf8.part.0
26334381.0,558749,python,python,PyObject_Size
25754714.0,558726,python,python,unicode_decode_utf8.part.0
25730320.0,558693,python,libc.so.6,__strlen_avx2
25681652.0,558715,python,python,unicodekeys_lookup_unicode
25667091.0,558726,python,[JIT],0x0000776988184403
25418336.0,558738,python,python,list_append
24710174.0,558704,python,[JIT],0x000074824b9e84f4
24700140.0,558704,python,python,PyUnicode_AsUTF8AndSize
24692956.0,558715,python,libc.so.6,__strlen_avx2
24679149.0,558738,python,python,_PyObject_Realloc
24649446.0,558693,python,python,PyLong_FromSsize_t
24542668.0,558693,python,python,find_empty_slot.constprop.0
23813185.0,558738,python,python,unicodekeys_lookup_unicode
23768721.0,558726,python,[JIT],0x0000776988186748
23763069.0,558704,python,python,list_append
23747613.0,558726,python,python,_Py_CallBuiltinClass_StackRefSteal
23744656.0,558704,python,python,_PyType_LookupStackRefAndVersion
23740786.0,558715,python,python,PyObject_Hash
23730787.0,558749,python,[JIT],0x000071668825e30e
23705040.0,558726,python,[JIT],0x00007769881847d7
23538683.0,558738,python,libc.so.6,__strlen_avx2
22790971.0,558715,python,python,long_hash
