self,pid,command,shared_obj,symbol
6457179774.0,1574438,python,python,gc_collect_main
5898552079.0,1574446,python,python,gc_collect_main
5895381940.0,1574457,python,python,gc_collect_main
5881198484.0,1574496,python,python,gc_collect_main
5851694331.0,1574482,python,python,gc_collect_main
5843326652.0,1574521,python,python,gc_collect_main
5711843324.0,1574509,python,python,gc_collect_main
2668370124.0,1574438,python,python,visit_reachable
2460502725.0,1574438,python,python,_PyEval_EvalFrameDefault
2422633821.0,1574482,python,python,visit_reachable
2402360308.0,1574457,python,python,visit_reachable
2400713065.0,1574496,python,python,visit_reachable
2377836537.0,1574446,python,python,visit_reachable
2354059732.0,1574521,python,python,visit_reachable
2298858436.0,1574509,python,python,visit_reachable
2257584344.0,1574446,python,python,_PyEval_EvalFrameDefault
2249471394.0,1574509,python,python,_PyEval_EvalFrameDefault
2248369424.0,1574438,python,python,visit_decref
2243976820.0,1574521,python,python,_PyEval_EvalFrameDefault
2216599922.0,1574457,python,python,_PyEval_EvalFrameDefault
2188823325.0,1574482,python,python,_PyEval_EvalFrameDefault
2157545446.0,1574496,python,python,_PyEval_EvalFrameDefault
2028242960.0,1574457,python,python,visit_decref
2025429317.0,1574521,python,python,visit_decref
2023435606.0,1574482,python,python,visit_decref
2017316876.0,1574496,python,python,visit_decref
2014896541.0,1574446,python,python,visit_decref
1956013770.0,1574509,python,python,visit_decref
751993833.0,1574438,python,python,_PyObject_Malloc
727670173.0,1574509,python,python,_PyObject_Malloc
675284957.0,1574446,python,python,_PyObject_Malloc
652128116.0,1574521,python,python,_PyObject_Malloc
649472610.0,1574482,python,python,_PyObject_Malloc
632789510.0,1574457,python,python,_PyObject_Malloc
631242070.0,1574446,python,python,gc_collect_main
629053222.0,1574496,python,python,_PyObject_Malloc
621797654.0,1574457,python,python,gc_collect_main
620456656.0,1574496,python,python,gc_collect_main
616542314.0,1574521,python,python,gc_collect_main
616253019.0,1574438,python,python,_PyFrame_ClearExceptCode
606462647.0,1574509,python,python,gc_collect_main
595937403.0,1574482,python,python,_PyFrame_ClearExceptCode
587905478.0,1574521,python,python,_PyFrame_ClearExceptCode
581682813.0,1574438,python,python,subtype_traverse
564002275.0,1574457,python,python,_PyFrame_ClearExceptCode
563070974.0,1574509,python,python,_PyFrame_ClearExceptCode
554175227.0,1574496,python,python,_PyFrame_ClearExceptCode
548542543.0,1574521,python,python,subtype_traverse
542889245.0,1574446,python,python,_PyFrame_ClearExceptCode
532881096.0,1574446,python,python,subtype_traverse
521933517.0,1574438,python,python,initialize_locals
521787943.0,1574482,python,python,subtype_traverse
519648681.0,1574457,python,python,subtype_traverse
511108836.0,1574457,python,python,initialize_locals
510045661.0,1574496,python,python,initialize_locals
506817233.0,1574496,python,python,subtype_traverse
502023261.0,1574482,python,python,initialize_locals
500155121.0,1574509,python,python,subtype_traverse
495076610.0,1574521,python,python,initialize_locals
488545880.0,1574509,python,python,initialize_locals
471993709.0,1574446,python,python,initialize_locals
423633438.0,1574438,python,python,_PyObject_Free
420865915.0,1574521,python,python,_Py_Dealloc
410500471.0,1574509,python,python,_Py_Dealloc
407198987.0,1574438,python,python,_PyEvalFramePushAndInit
404958671.0,1574509,python,python,_PyObject_Free
401482230.0,1574496,python,python,_PyEvalFramePushAndInit
398999554.0,1574482,python,python,_PyEvalFramePushAndInit
391191224.0,1574438,python,python,_Py_Dealloc
389957363.0,1574496,python,python,_Py_Dealloc
389064281.0,1574509,python,python,_PyEvalFramePushAndInit
387975432.0,1574446,python,python,_PyType_LookupStackRefAndVersion
385227335.0,1574446,python,python,_PyObject_Free
379880527.0,1574496,python,python,_PyEval_Vector
379502402.0,1574509,python,python,_PyType_LookupStackRefAndVersion
375704169.0,1574438,python,python,_PyEval_Vector
369053412.0,1574457,python,python,_PyEval_Vector
366293585.0,1574457,python,python,_Py_Dealloc
363915882.0,1574438,python,python,_PyType_LookupStackRefAndVersion
362854370.0,1574521,python,python,_PyObject_Free
362252767.0,1574521,python,python,_PyEvalFramePushAndInit
362234283.0,1574482,python,python,_Py_Dealloc
361814447.0,1574457,python,python,_PyEvalFramePushAndInit
358674973.0,1574446,python,python,_Py_Dealloc
353107282.0,1574496,python,python,_PyObject_Free
352188015.0,1574496,python,python,_PyType_LookupStackRefAndVersion
348015689.0,1574446,python,python,_PyEvalFramePushAndInit
345483130.0,1574521,python,python,_PyEval_Vector
344695552.0,1574457,python,python,_PyObject_Free
342992532.0,1574438,python,python,_PyGC_VisitFrameStack
342743443.0,1574457,python,python,_PyType_LookupStackRefAndVersion
342108270.0,1574446,python,python,_PyEval_Vector
337975023.0,1574509,python,python,_PyEval_Vector
331148273.0,1574521,python,python,_PyType_LookupStackRefAndVersion
328896712.0,1574482,python,python,_PyEval_Vector
328490765.0,1574482,python,python,_PyObject_Free
321921196.0,1574482,python,python,_PyType_LookupStackRefAndVersion
309180547.0,1574509,python,python,_PyEval_FrameClearAndPop
305408290.0,1574438,python,python,_PyEval_FrameClearAndPop
305314439.0,1574457,python,python,_PyEval_EvalFrameDefault
300024474.0,1574521,python,python,_PyGC_VisitFrameStack
